userID,recommended_itemIDs
8959,1136 1089 750 1193 2858 1213 1394 541 1617 111
8961,260 1198 2762 2028 1196 318 593 1197 1291 858
8963,858 912 908 2762 913 318 2028 904 1207 920
8969,2858 318 2997 2762 608 2028 2959 3897 1784 1197
8985,858 260 912 1198 2028 318 2762 593 2858 1193
8989,2762 318 260 2858 1198 2028 858 1196 1197 608
8993,858 2028 2858 1213 924 1193 541 1252 1208 1953
8995,750 1148 1193 923 904 608 260 858 912 1197
8997,2858 2028 318 2762 858 608 593 260 1213 1198
9001,260 1196 1214 1136 750 1200 318 1240 593 1193
9003,318 2762 2858 2028 858 260 593 1198 2396 912
9007,260 2762 1198 318 593 1196 2028 858 2858 1197
9015,1206 1136 750 1214 2997 1213 1732 2700 223 924
9019,1197 912 913 908 858 1219 1278 1136 1304 923
9023,260 1198 2028 1196 2762 858 1291 589 1240 318
9027,2028 2762 1617 593 858 1197 260 2959 457 608
9029,260 318 2762 1198 1196 2028 593 858 2858 457
9033,2762 2858 608 593 260 2324 2028 2396 1197 858
9039,858 318 593 2762 1198 260 2858 2028 1196 589
9041,858 593 1198 318 1219 260 608 1213 2028 2762
9043,318 2028 2858 1193 2762 608 593 1213 912 1617
9045,260 1196 1197 1200 1214 541 589 2716 1291 1270
9063,260 1198 2762 2028 318 1196 858 457 1197 1291
9065,2762 318 260 593 1198 2028 858 457 919 2858
9067,2762 2028 318 1198 260 593 858 3147 457 1270
9079,318 2858 2762 260 593 1198 858 2396 1197 608
9081,2028 260 1198 858 593 589 2762 1240 1387 318
9101,858 2858 608 1193 1213 1617 318 593 2028 912
9119,858 318 1198 1617 260 593 2858 2028 1193 912
9123,2858 318 858 608 2762 2599 2997 1213 1136 2028
9125,2762 318 260 593 1198 2028 1196 1197 858 2959
9129,912 318 858 608 260 2858 1617 908 1198 2997
9131,2858 2762 318 1197 2997 260 1198 1580 2396 2959
9135,2858 318 2762 593 2396 2028 1617 858 260 2336
9139,2858 260 858 2028 593 1196 2762 318 1198 608
9143,2762 318 1197 260 1270 1198 1580 3147 3753 593
9145,318 2762 2028 2858 912 2396 608 260 1247 1784
9163,2858 318 2762 1617 858 1197 593 260 912 2028
9169,260 1198 858 1196 2762 2028 318 1197 1291 589
9173,1207 858 912 260 318 2396 904 919 1193 1198
9179,318 2858 858 608 2762 260 2997 593 1617 1198
9187,318 2762 2858 2028 858 260 593 1197 919 608
9207,318 2762 1198 593 260 1197 2858 2028 1196 858
9211,318 2762 2858 2028 608 593 260 858 1198 1197
9213,608 750 858 1193 541 2858 2997 318 924 1206
9215,318 608 1197 1198 858 260 2762 593 912 2324
9217,2858 318 2762 1617 2028 608 858 1193 2396 2599
9223,318 260 2762 1198 2858 1197 858 593 2396 2028
9235,858 2028 2858 260 593 1198 608 1193 318 1213
9237,608 2599 2692 318 750 1193 912 2324 2336 858
9239,318 2997 1197 608 1617 260 2762 1198 593 858
9241,260 318 2028 1198 2762 2858 1136 1193 541 608
9263,858 260 1198 318 593 2762 2028 608 1136 1193
9279,260 858 608 912 2858 750 318 1198 1193 1196
9283,260 1198 318 2762 1197 1196 2028 593 457 2858
9291,2028 2762 260 318 2858 1198 1196 858 593 1197
9297,858 260 1198 593 2858 2762 318 2028 1196 1197
9311,2028 260 2858 1198 318 593 1196 1617 1193 1136
9315,2858 2028 260 2762 1196 541 1198 2997 1617 589
9317,2762 318 2396 260 1197 1198 919 3408 150 912
9333,260 1196 318 1197 2762 858 593 1291 1270 2028
9337,858 260 1198 593 1196 2028 2858 318 2762 1193
9347,1198 1196 2028 2762 858 318 593 589 457 1200
9361,858 318 608 2997 1213 908 2762 2599 2692 2959
9369,608 750 858 1252 923 2997 111 2858 1193 1206
9375,858 1193 318 608 912 2028 2858 593 1198 260
9391,2858 318 2762 593 2028 260 1198 858 2396 1197
9393,2762 318 2028 593 2858 3147 1198 457 3753 1197
9397,260 2762 1198 2028 1196 318 1291 1197 1214 1240
9401,260 1198 2762 1197 1196 858 593 2396 2858 1617
9407,3753 2762 318 1198 1270 590 3147 457 1197 593
9411,318 2028 260 2762 858 1198 608 1617 541 593
9413,1198 260 608 318 858 593 2762 1197 919 2858
9415,858 608 2997 1617 318 1213 1193 593 908 912
9417,2858 858 318 2762 593 2028 1213 260 1617 608
9421,2762 318 858 593 457 1196 589 1197 1240 1617
9427,912 858 1207 923 1193 919 1247 318 750 908
9429,260 858 1198 593 1136 1196 2791 1213 1240 2858
9435,260 1198 1197 919 318 912 1196 2762 2396 1148
9439,318 2762 2858 260 593 608 1198 858 1197 2997
9441,2028 2762 593 1213 858 318 1240 2683 260 1198
9443,260 1198 318 2762 858 1196 1197 2028 593 1270
9445,318 2762 2858 608 2396 260 593 2028 858 2324
9449,2762 318 1198 1196 1197 2028 541 1270 1097 858
9453,2762 318 2028 2858 260 593 1198 1197 1196 457
9459,318 858 2762 912 2028 260 1193 2858 608 593
9463,858 1198 260 1214 593 2762 1240 318 1197 1387
9473,2858 608 858 318 1193 1213 2997 593 2028 2762
9477,318 2762 1198 593 2396 260 858 2028 1197 457
9483,2858 2997 608 2599 858 318 1198 2762 2959 1197
9491,2762 318 260 3147 457 1196 780 2396 593 590
9493,1198 260 1270 1291 2762 457 2716 318 1196 1097
9495,318 858 2762 1198 593 2028 912 1617 1196 2858
9503,318 260 2762 858 1198 1197 2858 912 593 608
9511,2762 318 2858 2028 593 260 858 1198 1617 1197
9515,318 2762 2396 260 1198 1197 2324 593 2028 2858
9519,858 2858 2762 318 2028 260 593 1198 608 1617
9543,260 912 858 318 608 1193 904 750 1247 1197
9547,318 2762 593 608 1198 1193 2028 2858 1196 1136
9571,260 2028 1198 1196 593 858 1617 608 2396 457
9579,2858 318 2762 2997 608 2028 858 593 1197 2324
9587,1198 608 1197 2858 1196 318 1136 2762 750 593
9599,260 318 1198 2858 2997 1197 1270 2396 593 608
9605,2762 318 2028 593 260 858 3147 1198 1197 589
9613,2858 858 2028 608 318 593 260 2762 2997 2599
9619,318 2858 2028 1197 2396 260 2324 1617 3147 1784
9625,260 318 1198 2762 919 1197 858 1196 912 593
9627,260 1196 1198 1197 2762 318 593 858 1136 1270
9633,912 1207 260 318 919 2324 858 608 923 908
9635,318 858 2762 2858 1198 1197 2028 1196 608 593
9639,2762 2858 318 2028 593 858 1198 1617 260 457
9647,260 318 1197 1196 1198 2762 912 2324 858 2858
9649,318 260 2762 608 912 2028 2396 1198 1197 1148
9653,260 1197 1198 2762 318 1196 912 2396 858 2858
9657,260 2858 1198 318 2762 1196 2028 858 593 608
9667,2762 2028 2858 260 1198 1193 608 2396 912 919
9671,318 2762 2858 1197 3897 593 2997 2396 1617 608
9675,318 260 1198 2762 858 1197 1196 593 608 2028
9681,2858 858 2762 1196 318 593 1617 2028 2959 1136
9697,260 2762 2028 318 1196 1270 1291 457 593 858
9703,858 750 908 260 913 1219 1198 1617 904 1252
9715,858 912 1193 260 2028 1207 2396 593 750 2762
9717,318 2762 1198 260 593 858 2858 1196 1270 2028
9719,2762 318 260 1198 2028 2858 1196 593 858 1197
9721,2858 2997 1617 913 908 912 2599 608 2692 750
9723,260 1196 858 1198 318 2858 2762 608 750 2028
9733,2858 260 2762 2028 1196 593 1198 1197 1617 858
9739,2858 2762 2028 858 318 2997 608 593 1213 2599
9741,260 318 2762 1198 1196 2028 858 2858 1197 1193
9745,608 2858 318 2997 2762 858 260 1193 541 2028
9753,260 912 2858 1198 318 1193 593 608 908 750
9757,912 858 608 923 750 904 1193 1247 260 2858
9773,2858 1089 608 1213 2997 858 1136 2791 223 2599
9775,912 923 858 750 1207 913 908 1247 1252 1193
9777,2028 2762 858 318 2858 1198 260 1196 457 1213
9779,318 2396 2762 912 2858 2324 260 1207 2028 858
9781,318 2762 608 2858 858 260 1198 2028 593 1193
9783,260 1196 2028 1198 858 318 2762 593 2858 589
9789,318 2762 260 1196 2028 858 2858 1197 2396 1617
9791,318 2858 2762 858 608 2028 593 1193 2396 1617
9797,858 608 750 1193 1136 923 111 2997 1206 1394
9799,318 2762 260 2858 1198 593 608 858 1197 2028
9801,1198 858 1197 2762 318 1240 1214 2028 2716 593
9805,2858 318 2762 608 858 260 593 2028 1198 1617
9809,858 608 260 1193 2028 318 2997 1198 593 1617
9811,2028 858 593 2858 318 1213 2762 1193 1198 1617
9813,858 318 908 2858 912 913 904 1252 2762 1193
9817,2858 318 2028 608 858 1213 2599 2997 1193 2762
9819,260 1198 2762 318 1197 2028 858 593 1291 2858
9831,260 318 1148 1197 608 1198 2762 2997 912 1196
9833,858 2028 318 593 608 1193 2762 2858 1213 1617
9835,260 1198 541 1197 1200 1136 1240 608 858 750
9839,912 919 1198 858 1197 318 1196 1148 2762 904
9845,2858 318 858 2762 593 608 260 1197 2028 1198
9847,2858 858 1193 2997 1213 750 2028 318 593 1136
9853,2762 260 2028 1198 3147 2396 1196 1270 457 593
9855,858 608 1193 2858 593 1247 260 111 2997 1198
9857,858 2028 2858 2762 318 593 1193 608 1617 1213
9863,318 2858 858 1193 593 2997 260 1089 2762 2028
9871,318 260 1198 2762 2028 593 2858 1196 1193 608
9873,2997 318 608 2324 2858 2762 2692 3897 1197 2396
9879,912 919 260 318 1198 858 1207 608 1197 904
9897,2762 2858 593 1617 2396 1197 2028 260 1198 858
9899,858 260 912 1198 318 593 1196 2858 1617 1219
9901,2858 2997 608 2599 318 541 750 260 1197 1213
9907,912 858 260 919 2028 1198 318 2762 1193 593
9911,858 608 750 260 1136 908 1252 111 904 1198
9915,1197 260 318 1148 541 608 2762 1198 1196 2858
9927,2599 2997 2858 111 2908 1252 608 1244 1952 3160
9941,2762 318 260 2028 1198 858 593 1196 1197 2858
9945,912 919 318 923 608 260 904 1148 2324 1247
9947,318 858 1198 912 260 2762 919 1197 608 1207
9955,260 858 1196 1198 912 1136 750 593 919 318
9961,2858 608 858 1193 318 750 2997 1247 260 1207
9967,2997 608 1148 2908 1537 2324 2599 2064 318 265
9975,318 858 2858 2762 2028 1193 260 593 1198 1136
9983,2762 2028 318 593 260 858 1198 1617 608 1196
9987,2028 318 260 1196 589 1198 593 2858 457 1240
9993,2762 318 2858 2028 260 858 593 1198 1196 1197
9995,2858 608 318 593 2762 858 1213 2028 2997 1617
10003,260 1198 1196 318 2762 1197 593 858 2028 1097
10007,318 2762 2858 260 608 1198 593 2028 858 1197
10009,858 318 2762 2858 608 2028 593 260 1198 541
10019,318 2762 260 1198 1197 593 2396 2858 858 457
10021,2762 260 1198 1196 318 1197 1270 2028 2716 589
10027,260 858 1198 912 1196 2028 2762 318 919 750
10033,1198 1196 2762 318 858 593 1197 2028 1214 1136
10041,750 858 924 541 260 1136 1214 923 913 1198
10047,858 912 608 318 260 2858 1198 750 1193 919
10051,260 1198 919 912 1270 858 904 920 1291 1262
10065,260 318 2396 1198 1197 912 2762 919 1196 2324
10083,2997 608 2858 318 1197 2324 1148 2599 2692 1193
10091,2858 750 608 260 2028 912 1193 541 593 1617
10097,2997 260 318 1197 2599 2692 1617 750 1198 1196
10107,858 318 260 2028 919 2762 1198 2858 1617 1207
10109,260 1198 1196 2762 1197 2858 2716 1214 2997 1200
10111,260 1198 858 912 318 1196 2762 2028 919 1197
10117,2858 2028 318 2762 858 608 593 1213 1193 260
10119,318 2858 2762 260 1198 1197 608 2028 858 1136
10141,2762 318 858 1198 260 593 1240 2858 1214 1196
10153,608 2997 1252 858 750 912 2064 908 1193 913
10161,318 2762 260 2858 858 593 2396 2028 1196 1198
10181,260 318 2762 2396 1270 1197 919 858 1196 1307
10191,2858 858 608 1617 1193 1213 318 2997 593 908
10203,1198 1196 1197 2762 318 593 2858 1270 2716 858
10209,318 2858 2396 2762 2324 912 608 2028 1617 1193
10211,318 2762 2858 1197 260 2396 1198 593 2028 858
10217,260 1198 2762 318 912 858 2028 1196 920 1197
10223,858 260 912 1198 1219 750 919 908 1196 593
10227,318 2762 1197 260 2858 1198 1196 2396 1148 3751
10229,2858 318 2762 593 858 1617 608 1213 260 1193
10231,318 260 2762 1198 608 858 593 2396 919 1617
10237,858 260 1198 593 1196 318 2762 1136 1617 2028
10239,858 260 318 2028 912 1196 919 457 1387 1197
10241,2858 318 2762 593 858 1213 1193 2959 608 1617
10243,2762 318 2028 260 593 1198 2858 858 1196 3147
10249,858 2858 912 913 608 1198 260 1617 1219 1252
10253,260 1198 2762 318 2028 593 858 1196 2858 1240
10255,1198 260 2762 858 318 593 1196 2858 1197 608
10257,1198 318 1196 858 2762 1197 593 919 912 2028
10259,858 260 1198 912 1193 608 2858 1196 1136 541
10261,318 2762 1198 260 2396 2028 2858 1097 858 457
10267,318 2858 2762 858 1617 2028 2324 912 1193 608
10271,260 2858 2762 2028 593 318 1270 457 1580 1136
10279,1198 318 2762 1270 1197 2028 858 593 1136 1097
10287,2762 318 260 593 1198 2028 858 1196 2858 1197
10295,2858 318 260 2762 1198 2028 1196 1197 608 2997
10297,2858 318 858 2762 593 1617 2028 260 608 1193
10305,858 260 318 1198 912 1193 608 2762 2028 919
10313,912 919 908 904 2396 318 858 923 1207 260
10315,260 1198 318 858 919 2028 1270 457 1291 1387
10323,858 260 1198 318 1197 912 2762 593 1196 1617
10325,260 2762 1198 1270 593 3147 2028 1196 1097 457
10327,2028 2858 858 260 1193 608 1198 593 912 541
10329,858 908 608 923 904 750 1193 1207 1252 2858
10341,1198 858 1196 1197 2762 318 593 919 1270 1136
10351,2762 318 260 2028 1198 3147 1196 1197 2858 589
10353,2762 260 318 1198 2028 593 1196 457 2858 589
10355,858 260 750 912 1198 1196 924 541 1193 908
10357,318 260 2858 2762 858 1198 1197 912 1196 2396
10363,2762 2028 318 260 1198 593 3147 2858 1270 858
10365,2858 318 2762 593 2028 858 1198 1193 260 1213
10367,2858 2997 608 1617 1213 3160 858 318 1089 593
10369,1198 260 858 919 593 318 1196 1197 1270 912
10371,260 1198 1196 1214 858 1197 541 750 1136 1200
10383,318 2858 2762 858 2028 260 593 1198 608 1617
10393,2762 318 1198 260 2028 858 593 1197 1196 2858
10397,2028 2762 318 260 858 1198 593 1196 2858 1136
10399,260 2858 1196 858 318 2762 1198 593 2028 1197
10405,318 593 858 260 1198 2858 1197 2762 919 912
10423,260 1198 858 608 593 318 750 912 1193 919
10433,260 1198 858 318 593 2762 1214 1197 2858 1136
10435,260 1198 1196 2762 1197 318 858 593 1270 2028
10437,260 1198 1196 1240 2762 1214 1197 1291 1200 2028
10443,858 2858 318 2028 2762 260 593 912 1198 1617
10453,2762 318 858 260 593 1198 3147 1196 3753 2858
10457,2762 260 1198 2028 318 593 858 1196 1240 1197
10461,318 2762 2028 2858 858 593 260 1198 1617 3147
10471,260 1198 2762 318 1196 2028 593 1270 1197 1291
10479,318 2762 2858 260 593 1198 2028 858 1197 1196
10483,260 1197 1196 1198 318 858 2762 912 2858 1136
10487,2858 858 318 2028 593 260 1198 1193 608 1197
10491,2858 2762 2028 318 593 858 1089 1617 223 1213
10505,260 912 1198 919 858 908 593 318 1219 913
10507,260 2028 1198 1196 2762 318 593 858 1240 457
10509,908 919 858 913 904 1234 1219 260 1617 903
10521,2858 318 858 2762 260 912 1198 1617 593 608
10529,858 912 913 904 1219 919 923 260 903 910
10531,318 2762 858 2858 593 1198 2028 2396 1197 912
10543,318 858 1617 260 593 2028 1193 1196 2997 1198
10549,2858 318 2762 2028 2997 858 1617 608 1213 1193
10553,912 260 1197 858 318 919 908 2396 904 2858
10557,318 260 1198 2762 1197 858 593 1196 2028 2858
10559,2858 2762 318 260 2028 593 858 1198 1196 1617
10561,1198 260 2762 318 2028 593 858 1196 1291 3147
10563,1197 260 1198 1148 912 2396 2324 919 1196 904
10565,260 1196 1197 2762 318 2028 2858 589 858 593
10567,260 858 1198 2762 1196 593 589 1136 1197 1240
10573,318 2858 2762 2028 593 858 1198 260 1197 3147
10583,858 608 912 2858 1193 318 750 904 923 908
10591,318 2028 593 260 1198 2858 2396 457 1617 3147
10597,858 2028 260 593 318 2762 1198 1214 2858 1240
10599,2858 608 750 1193 541 924 111 912 2997 1617
10603,318 2762 260 1198 1197 2396 919 1196 1270 2028
10617,318 2762 2858 2028 593 858 260 1198 1197 2396
10625,858 2858 318 608 2762 593 912 1617 260 2028
10629,318 858 2762 608 1617 593 2028 260 1198 1197
10631,2858 858 608 260 318 593 1617 1198 750 541
10645,923 750 912 908 2997 260 904 858 608 1617
10655,260 858 318 2858 1198 2762 593 1196 608 1197
10657,858 318 912 593 1193 2858 2324 904 2396 1617
10661,318 260 2762 1198 858 2858 593 1197 1196 2028
10665,318 2762 2396 539 2324 1307 593 260 150 3147
10669,1198 260 318 1197 1196 2762 593 1270 2396 608
10677,260 1196 858 1197 318 2858 2762 1136 912 919
10693,2858 318 593 858 2028 260 1196 1198 1193 1213
10701,260 1198 1197 919 318 858 2762 593 912 2396
10705,260 318 1198 858 593 2762 2858 608 1617 589
10715,260 2762 318 2028 858 1196 593 2858 1197 1136
10719,260 1198 2762 2028 318 1197 589 1240 593 1270
10731,2858 858 593 2028 2762 260 608 1617 1198 1196
10741,608 2028 2762 1617 2599 593 3481 1358 2959 1136
10745,318 2762 260 2028 1198 858 593 1196 2858 1197
10751,260 1198 1196 318 858 2762 593 1136 2716 1270
10755,858 908 913 318 260 2762 919 2858 1197 904
10773,2858 2396 318 912 608 919 1197 1617 908 2324
10775,260 1196 858 318 2762 1197 593 919 1270 2396
10779,858 1198 593 2028 318 1196 2762 1213 1193 2858
10783,318 2762 260 1198 593 858 1197 2028 1196 2858
10785,2858 318 593 608 1193 1617 1213 2028 912 260
10789,858 260 593 2858 1198 912 318 1196 1617 1193
10803,260 1198 318 858 2762 1197 593 1196 919 2028
10813,858 260 1198 2858 318 593 912 1197 2762 1617
10825,2858 318 2762 593 2028 858 1617 1193 608 1213
10827,2028 2762 2858 593 858 1198 260 318 589 1240
10841,2858 2762 593 858 1617 260 2396 2324 2028 1198
10843,912 608 750 858 923 1252 904 1193 1207 919
10845,858 260 2028 912 2858 1193 1198 1617 2762 1196
10847,318 260 1197 1198 2858 1196 2324 593 858 1617
10851,2762 1198 2028 318 260 3753 457 3147 1291 593
10857,318 2762 2396 2324 1197 2997 260 608 593 1617
10873,260 1198 1196 1197 593 318 2762 2791 1214 1219
10879,2858 2762 318 2028 608 593 260 1617 2997 858
10883,318 593 2028 858 260 1198 1193 608 1213 3147
10885,2762 1198 318 1196 2028 593 1270 457 3147 1197
10893,318 608 2762 2997 2396 2324 1193 1148 593 858
10899,1148 1197 919 1198 2997 912 318 1196 608 3175
10901,260 1198 858 1196 919 1197 318 593 750 1136
10909,2028 593 1198 260 2858 1196 858 457 589 1197
10911,260 318 1198 2762 593 858 1197 2858 1196 2028
10913,260 1198 1196 858 1136 541 1387 1089 1240 750
10925,912 858 750 923 908 904 1193 913 1219 1247
10955,318 2762 1198 858 593 2858 2028 1197 608 1193
10957,858 260 318 1196 2762 2858 2028 1193 608 912
10959,1198 260 858 318 919 2762 608 2716 2804 593
10961,2762 260 2858 1196 318 1198 2028 593 1197 589
10965,318 2762 2028 593 858 1193 1617 260 2324 912
10969,1198 1196 2762 318 858 1197 593 1270 457 919
10975,2858 318 260 858 2762 1197 608 1617 1198 2997
10977,318 2762 858 2028 260 1198 2858 1196 1197 1193
10981,318 2028 2858 2762 593 1198 608 1193 589 260
10985,858 1617 593 318 2762 260 608 912 1198 1196
10989,2762 260 1198 858 2858 593 1197 2028 1196 1617
10999,858 260 912 318 1198 608 1193 593 919 2858
11003,318 2858 2762 608 2396 2324 593 858 2028 260
11005,2762 318 2997 260 2028 1197 1198 593 608 858
11011,260 1196 1198 1197 318 2858 593 2028 858 1136
11027,2762 2028 318 2858 593 260 3147 1198 858 457
11031,2762 318 2028 3147 593 260 1198 457 3753 589
11033,923 750 908 919 910 913 1207 858 903 1247
11039,260 1198 318 919 1197 1196 858 593 912 2396
11041,260 318 1198 2762 858 593 2858 1196 608 2396
11049,318 260 2762 1198 2858 858 593 2028 1197 1196
11051,2858 2997 750 858 912 1193 1617 1252 2599 111
11055,2858 318 608 858 2762 2028 912 1193 593 1617
11059,1197 260 1196 1148 1198 1136 2997 858 318 223
11063,318 2858 3147 593 3753 260 1198 2706 589 457
11065,318 858 2762 1196 593 2028 1197 2858 1214 1193
11067,260 1198 858 2762 2028 593 318 1196 1197 457
11069,858 260 1198 912 908 318 904 919 608 1197
11077,608 1252 2599 912 2997 904 1235 858 908 913
11079,858 912 260 318 1193 1198 1207 2028 2762 608
11081,2762 2028 260 1198 858 593 2858 1196 589 1240
11097,260 858 318 1197 912 2858 593 919 1196 1617
11101,260 1198 593 912 1196 1193 908 904 1617 919
11107,1198 1200 1214 858 1387 593 1136 2028 541 1222
11111,260 318 2762 1196 1198 858 593 1197 541 2396
11113,2858 858 318 912 1617 1193 593 260 908 2762
11123,318 2762 1198 260 593 1197 2028 2858 858 1196
11125,318 2858 2762 858 2028 608 260 1198 1617 1193
11147,1198 1196 318 858 2762 593 1197 1219 457 1270
11159,1198 260 858 1197 318 919 1270 1196 2804 2762
11169,608 2997 1394 2064 750 1252 1193 923 1247 858
11183,260 1196 858 2028 318 2762 919 1136 589 1197
11185,260 1196 858 919 593 1240 2762 2028 1270 457
11195,318 2762 2028 2858 593 260 858 589 1198 1196
11197,318 2028 2762 2858 593 858 260 3147 1617 590
11209,318 2762 858 608 2997 1197 2858 2692 260 1148
11213,2762 318 260 1198 593 2028 1196 1197 2858 858
11215,260 2858 1198 2762 1197 858 608 593 1617 912
11225,260 750 608 1136 1198 1196 858 912 541 1197
11229,318 1198 2762 858 260 1197 2396 1196 919 1193
11231,858 2028 260 1198 2762 318 1197 1196 1304 1617
11241,260 750 912 1198 1219 1196 908 1193 2858 1136
11251,2762 318 3147 3753 1198 260 2858 858 457 593
11259,608 1617 260 2762 593 858 2396 1197 1198 912
11265,260 1198 1196 858 2028 2762 318 1197 593 2858
11267,2762 318 1198 260 1270 1196 3147 2028 1291 2858
11283,2762 1198 318 1197 593 1196 858 1270 2028 2716
11295,1198 260 1196 2762 1197 318 593 2028 1270 1291
11299,260 1198 318 1197 2762 593 858 2396 1270 919
11303,318 260 1198 1197 2762 1196 2858 593 858 2396
11309,318 2762 2858 260 1197 1198 2028 593 3147 2997
11321,912 260 858 750 923 904 1198 919 1136 908
11323,2762 318 2028 593 2858 858 260 1198 3147 457
11333,858 2858 908 608 1252 912 750 1193 904 923
11339,2762 2028 318 260 589 1198 858 1240 1196 3147
11341,318 2762 593 2028 260 2858 858 2396 457 1307
11343,2858 2762 318 260 2028 593 1198 858 1196 1197
11347,260 318 858 608 1198 2762 2858 2997 593 541
11349,858 2028 318 1198 2762 1193 912 2858 1617 1304
11359,912 919 858 904 260 1207 908 910 923 750
11367,1089 858 1214 2997 1206 260 541 608 2858 750
11371,2858 2997 541 858 260 608 1214 2762 750 924
11373,1198 858 1196 318 919 593 2762 1197 1270 1136
11379,858 318 260 1198 593 2762 2858 2028 1196 1193
11381,260 2028 1196 2762 858 318 593 919 1270 1136
11391,260 1198 2762 1196 318 2028 593 1197 858 2716
11403,608 2858 858 1193 1136 2997 260 1617 593 318
11407,912 919 858 260 1207 1198 2396 908 593 1197
11427,318 2858 260 593 2028 858 1617 1197 1198 2396
11443,912 923 858 904 750 1207 919 922 1212 3435
11449,2858 608 318 858 593 260 2762 1198 1193 1197
11451,2028 2762 318 1198 260 858 3147 457 1196 1240
11455,260 1198 919 318 1197 912 858 1270 1207 2762
11459,2858 858 318 2762 593 1193 608 1617 1196 1136
11461,1198 1196 2762 318 593 1197 2028 1240 1200 1270
11471,260 1198 1196 858 1197 919 912 1270 318 593
11473,2997 608 858 750 541 1213 111 924 318 1136
11485,318 260 1198 2858 2762 1197 858 912 1617 919
11491,318 2762 2028 858 260 1198 593 2858 1193 1196
11495,318 2858 2762 2028 593 858 260 1198 1196 1197
11497,1252 608 904 922 923 111 912 1244 1041 1247
11501,2762 318 2858 260 2028 593 1198 1197 1196 858
11509,1193 111 2858 608 750 1252 1208 924 1952 923
11513,858 260 1198 912 1196 750 593 919 608 1193
11525,608 2858 2997 750 912 2599 858 1252 111 1207
11531,2762 318 2028 3147 2858 593 260 457 2396 1198
11541,1197 260 1198 912 919 1136 1196 750 913 908
11551,2762 2028 318 2858 593 1196 1198 858 589 3147
11553,858 260 750 1198 1196 923 908 919 913 1136
11555,260 1198 1196 1197 2762 318 2716 1214 1291 1136
11559,2762 2028 318 2858 593 3753 589 3147 457 858
11563,318 2762 2028 1198 858 593 260 3147 2396 150
11569,2762 318 2028 260 593 1198 2858 3147 858 589
11577,318 2762 2858 858 2028 593 260 1198 1197 1617
11581,858 750 1198 1193 260 2997 318 912 904 1197
11589,858 923 912 260 904 1207 908 593 750 2324
11591,318 2762 2858 2028 593 858 260 1198 608 1617
11593,858 260 2858 1198 1136 541 608 1193 318 2028
11597,260 1198 1196 1197 318 2762 858 2858 593 912
11601,260 1198 593 858 1196 2028 318 2762 2858 1387
11603,858 318 260 912 2858 608 593 1198 1193 919
11605,318 2762 858 2858 2028 593 260 1198 608 1213
11617,912 1197 1196 919 858 908 904 1136 913 1278
11627,858 1198 593 2028 2762 1196 318 2858 1136 1213
11629,858 912 750 260 2858 908 1617 318 608 1198
11633,2762 260 318 1198 593 2028 2858 1196 858 1197
11639,260 1198 858 1196 912 318 2028 593 2762 2858
11641,2858 318 2762 2028 858 1198 593 1617 1193 608
11643,318 2762 858 1198 593 260 2858 1197 2028 1617
11649,2858 318 2997 858 260 2762 1197 593 1617 1198
11661,318 260 2858 1198 593 2396 1304 1197 1193 608
11665,2858 318 858 2028 2762 260 593 1198 1196 1193
11671,318 2762 858 593 260 1198 1617 608 1196 1193
11673,2762 318 593 858 2858 260 3147 457 1213 1196
11689,318 2858 2762 912 2028 608 593 750 919 1196
11693,260 2762 1196 1198 858 1197 2028 593 1136 2858
11703,2858 858 608 318 2028 912 593 260 2762 1247
11713,1198 260 318 1270 2028 1196 3147 1291 457 1197
11715,2858 858 608 1193 750 593 1213 2997 260 318
11717,2858 318 2762 858 593 260 1193 1198 1617 3147
11723,2762 2028 3147 318 3753 1198 780 457 260 593
11727,2762 2028 260 2858 858 1198 1196 1197 608 1193
11729,2028 260 2762 1196 858 1198 593 2858 589 1240
11731,318 2762 260 858 1198 2858 2028 1196 1197 1617
11747,1197 260 318 2858 1198 1196 858 1617 593 2324
11757,318 2762 2028 260 1198 858 593 2858 1196 457
11761,2762 318 2028 260 1198 3147 593 1196 457 1270
11769,2858 318 608 858 2762 260 593 2028 1198 1193
11775,912 919 260 923 904 1207 1198 908 910 858
11779,858 1193 750 1198 318 608 1136 1207 923 924
11781,2028 2762 2858 318 593 260 858 589 1198 1240
11795,260 1198 318 2762 858 1197 1196 593 2028 2858
11801,260 318 858 1198 593 2762 1197 608 2028 2858
11805,260 858 1198 750 1136 1193 318 593 919 2028
11811,2762 318 260 1198 593 858 1196 1197 2858 2396
11813,260 318 858 2028 1198 2762 2858 912 608 1193
11831,260 858 919 1198 1197 904 318 1219 2762 1136
11833,260 1198 2028 318 1196 2762 593 858 1270 1097
11835,858 260 1198 593 2858 318 2762 2028 1196 1617
11837,2762 2028 318 858 260 1198 593 2858 3147 1196
11839,318 2762 2028 260 3147 593 1196 589 2858 457
11851,2028 1198 2762 318 1196 858 589 593 457 1214
11861,1198 858 318 1197 2858 593 1196 608 1136 2762
11865,260 1198 2762 318 858 593 1196 2028 2858 1136
11869,2762 2028 318 2858 260 1198 593 858 1196 1197
11871,2762 2028 318 2858 593 260 1198 1196 1617 1193
11873,260 1198 1196 2762 318 2028 1197 858 593 2858
11879,318 2858 858 2762 260 1198 593 1617 1197 2028
11883,858 912 1193 750 260 1198 908 608 1219 1252
11891,260 1198 318 858 1196 593 2762 919 1197 912
11903,858 912 260 1193 1198 318 904 919 908 593
